id,name,city,state,zip,holeCount,rating,yearsEstablished,page
/course-directory/course/iron-hoof,Iron Hoof,Conyers,Georgia,30013,18,,,0
/course-directory/course/benton-city-disc-golf-course,Benton City Disc Golf Course,Benton City,Washington,99320,18,,,0
/course-directory/course/blessed-creeks-northside,Blessed Creeks at Northside,Lexington,South Carolina,29072,18,,,0
/course-directory/course/spillway-disc-golf-course,The Spillway Disc Golf Course,Pana,Illinois,62557,18,,,0
/course-directory/course/backyard-brew,Backyard Brew,Ashwaubenon,Wisconsin,54115,18,,,0
/course-directory/course/denios-family-park,Denio's Family Park,Roseville,California,95747,18,,,0
/course-directory/course/lemmon-drop-19th-annual-0,Lemmon Drop - 19th Annual,Mt. Lemmon,Arizona,85619,22,,,0
/course-directory/course/lemmon-drop-19th-annual,"Lemmon Drop, 19th Annual",Mt. Lemmon,Arizona,85619,22,,,0
/course-directory/course/tabbs-bay,Tabbs bay ,Baytown,Texas,77523,18,,,0
/course-directory/course/money-creek-haven-campground,Money Creek Haven Campground,Houston,Minnesota,55943,18,,,0
/course-directory/course/hollow-middle-park,The Hollow at Middle Park,Mansfield,Ohio,44906,18,,,0
/course-directory/course/ponds-dgc,The Ponds DGC,Marshall,Minnesota,56258,18,,,0
/course-directory/course/owls-den,The Owl's Den,Thornton,Colorado,80229,27,,,0
/course-directory/course/range-line-disc-golf-course,Range Line Disc Golf Course,Berrien Springs,Michigan,49103,18,,,0
/course-directory/course/tornado-crossing,Tornado Crossing,Sewell,New Jersey,08080,18,,,0
/course-directory/course/midland-disc-golf-course,Midland Disc Golf Course,Midland,Texas,79701,18,,,0
/course-directory/course/alto-lake,Alto Lake,Alto,New Mexico,88312,18,,,0
/course-directory/course/cold-spring,Cold Spring,Belchertown,Massachusetts,01007,18,,,0
/course-directory/course/roots-dgc,The Roots DGC,Warren,Oregon,97053,18,,,0
/course-directory/course/camp-tekoa,Camp Tekoa,Hendersonville,North Carolina,28739,18,,,0
/course-directory/course/eagle-ridge-1,Eagle Ridge,Coshocton,Ohio,43812,18,,,0
/course-directory/course/tribal-course,Tribal Course,Tonkawa,Oklahoma,74653,18,,,0
/course-directory/course/heartland-ranch-basin,Heartland Ranch Basin,Coolidge,Arizona,85128,9,,,0
/course-directory/course/barnesfield-dgc,Barnesfield Disc Golf Course,King George,Virginia,22485,18,,,0
/course-directory/course/pineland-farms-disc-golf-commander,Pineland Farms Disc Golf - The Commander,New Gloucester,Maine,04260,18,,,0
/course-directory/course/queensbury-parks-and-recreation-disc-golf-course-ridge-jenkinsville,Queensbury Parks and Recreation Disc Golf Course at Ridge-Jenkinsville,Queensbury,New York,12804,18,,,0
/course-directory/course/brookstone-park,Brookstone Park,Weaverville,North Carolina,28787,18,,,0
/course-directory/course/graveyard,The Graveyard,Hilton Head Island,South Carolina,29928,18,,,0
/course-directory/course/stoneboro-fairgrounds-disc-golf-course,Stoneboro Fairgrounds Disc Golf Course,Stoneboro,Pennsylvania,16153,18,,,0
/course-directory/course/eagles-apex-west-craven,Eagles Apex at West Craven,Vanceboro,North Carolina,28586,18,,,0
/course-directory/course/spring-creek-dgc-0,Spring Creek DGC,Cookeville,Tennessee,38506,9,,,0
/course-directory/course/spring-park-disc-golf-course-0,Spring Park Disc Golf Course,Tuscumbia,Alabama,35674,18,,,0
/course-directory/course/happy-valley-farms-dgc,Happy Valley Farms DGC,Flintstone,Georgia,30725,18,,,0
/course-directory/course/club-shoal-creek,The Club At Shoal Creek ,Griffin,Georgia,30223,18,,,0
/course-directory/course/taplin-pines,Taplin Pines,Eastover,South Carolina,29044,18,,,0
/course-directory/course/south-harbor-par3-temp-course,South Harbor Par3 Temp Course,Southport,North Carolina,28461,18,,,0
/course-directory/course/harvey-penick,Harvey Penick,Austin,Texas,78723,18,,,0
/course-directory/course/skull-hollow,Skull Hollow,Oologah,Oklahoma,74055,18,,,0
/course-directory/course/livingston-park-disc-golf-course,Livingston Park Disc Golf Course,Jackson,Mississippi,39209,18,,,0
/course-directory/course/oasis-midlothian-baptist-church,Oasis at Midlothian Baptist Church,Midlothian,Virginia,23114,18,,,0
/course-directory/course/skylaranna-resort-spa,SKYLARANNA Resort & SPA,Hendersonville,North Carolina,28791,18,,,0
/course-directory/course/legends-dgc-mere,The Legends DGC at the MERE,Marianna,Florida,32446,18,,,0
/course-directory/course/blooming-glen-mennonite-church-disc-golf-course,Blooming Glen Mennonite Church Disc Golf Course,Blooming Glen,Pennsylvania,18911,9,,,0
/course-directory/course/tiger,The Tiger,Fayette,Alabama,35555,18,,,0
/course-directory/course/maze-man-maze-park,The MAZE at Man In The Maze Park,Sahuarita,Arizona,85629,27,,,0
/course-directory/course/north-webster-elementary-school,North Webster Elementary School,North Webster,Indiana,46555,18,,,0
/course-directory/course/blaine-whitworth-disc-golf-course,The Blaine Whitworth Disc Golf Course,Warrensburg,Missouri,64093,18,,,0
/course-directory/course/teddys-playground,Teddy's Playground,Roosevelt,Utah,84066,18,,,0
/course-directory/course/haymaker-disc-golf-course,Haymaker Disc Golf Course,Haskell,Oklahoma,74436,18,,,0
/course-directory/course/uplands-dgc-shelby-farms-park,Uplands DGC at Shelby Farms Park,Memphis,Tennessee,38134,18,,,0
/course-directory/course/weldon-spring,Weldon Spring,Weldon Spring,Missouri,63304,9,,,1
/course-directory/course/chief-kitsap-academy,Chief Kitsap Academy,Poulsbo,Washington,98370,9,,,1
/course-directory/course/dow-jones-disc-golf-course,Dow James Disc Golf Course,Tooele,Utah,84074,18,,,1
/course-directory/course/southside-9-skill-shot-disc-golf-course,Southside 9 Skill Shot Disc Golf Course ,Lafayette,Louisiana,70503,9,,,1
/course-directory/course/another-mans-treasure,Another Man's Treasure,Leitchfield,Kentucky,42754,18,,,1
/course-directory/course/reibe-park,Reibe Park,Princeton,Minnesota,553711,12,,,1
/course-directory/course/summersville-lake-disc-golf-course,Summersville Lake Disc Golf Course,Summersville,West Virginia,26651,18,,,1
/course-directory/course/mcnair-park,McNair Park,Saint Charles,Missouri,63301,18,,,1
/course-directory/course/piney-point,Piney Point,Douglassville,Texas,75572,18,,,1
/course-directory/course/manners-park,Manners Park,Taylorville,Illinois,62568,18,,,1
/course-directory/course/university-mobile-torch,University of Mobile - The Torch ,Mobile,Alabama,36695,18,,,1
/course-directory/course/rainsville-disc-golf-course,Rainsville Disc Golf Course,Rainsville,Alabama,35986,18,,,1
/course-directory/course/cramton-dgc,Cramton Disc Golf Course,Lapeer,Michigan,48446,11,,,1
/course-directory/course/ivy-hill,Ivy Hill,Forest,Virginia,24551,18,,,1
/course-directory/course/community-trails-dgc,Community Trails & Disc Golf Course,Guthrie,Oklahoma,73044,18,,,1
/course-directory/course/corbettas,The Corbettas,Chattanooga,Tennessee,37363,18,,,1
/course-directory/course/putz-putt-and-approach-disc-golf-park,Putz Putt and Approach Disc Golf Park,Bay City,Michigan,48706,9,5,,1
/course-directory/course/escalante-disc-golf-course,Escalante Disc Golf Course,Surprise,Arizona,85387,18,,,1
/course-directory/course/chemeketa-community-college,Chemeketa Community College,Salem,Oregon,97305,18,,,1
/course-directory/course/rock-creek-0,Rock Creek,Somerville,Alabama,35670,18,,,1
/course-directory/course/frontier-park-temp,Frontier Park Temp,Hays,Kansas,67601,18,,,1
/course-directory/course/crossroads-dgc,Crossroads Disc Golf Course,Big Rock,Illinois,60511,9,,,1
/course-directory/course/harmony-disc-golf-course-0,Harmony Disc Golf Course,Phillipsburg,New Jersey,08865,18,,,1
/course-directory/course/whicker-park,Whicker Park,Bluffton,Indiana,46714,9,,,1
/course-directory/course/harris-hillside,Harris Hillside,Newark Valley,New York,13811,18,,,1
/course-directory/course/willamette-pass-alpine,Willamette Pass Alpine,Crescent Lake Junction,Oregon,97733,19,,,1
/course-directory/course/pugatory,Pugatory,Chelsea,Michigan,48118,18,,,1
/course-directory/course/camp-verde-disc-golf,Camp Verde Disc Golf,Camp Verde,Arizona,86322,18,,,1
/course-directory/course/big-guys-disc-golf-course,Big Guys Disc Golf Course,Brockport,New York,14420,18,,,1
/course-directory/course/bayard-park-evansville,Bayard Park - Evansville,Evansville,Indiana,47713,9,,,1
/course-directory/course/river-bottoms-disc-golf-course,River Bottoms Disc Golf Course,Draper,Utah,84065,18,,,1
/course-directory/course/garrard-park-disc-golf-course,Garrard Park Disc Golf Course,Rome,Georgia,30161,18,,,1
/course-directory/course/barling-city-park,Barling City Park,Barling,Arkansas,72923,18,,,1
/course-directory/course/hawks-nest-0,The Hawk's Nest,Irving,Texas,75061,9,,,1
/course-directory/course/pacific-community-park,Pacific Community Park,Pacific,Missouri,63069,18,,,1
/course-directory/course/kingvale-ll,Kingvale ll,Soda Springs,California,95724,18,,,1
/course-directory/course/brady-park,Brady Park,East Peoria,Illinois,61611,18,,,1
/course-directory/course/browns-and-bowes-black-diamond,Browns and Bows - Black Diamond,Browns Valley,California,95918,27,,,1
/course-directory/course/first-course-blanchard,First Course Blanchard,Blanchard,Louisiana,71107,18,,,1
/course-directory/course/county-home-park,County Home Park,Cockeysville,Maryland,21030,18,,,1
/course-directory/course/red-lodge-mountain,Red Lodge Mountain ,Red Lodge,Montana,59068,18,,,1
/course-directory/course/cactus-rock,Cactus Rock,Tuscaloosa,Alabama,35406,18,,,1
/course-directory/course/watson-road,Watson Road,Wall,New Jersey,07719,18,,,1
/course-directory/course/creamery,The Creamery,Neptune City,New Jersey,07753,18,,,1
/course-directory/course/fox-run-bell-park,Fox Run at Bell Park,Greenwood,Arkansas,72936,18,,,1
/course-directory/course/oakridge-disc-golf-course,Oakridge Disc Golf Course,New Port Richey,Florida,34655,18,,,1
/course-directory/course/craig-park-disc-golf-course,Craig Park Disc Golf Course,Brazil,Indiana,47834,18,,,2
/course-directory/course/deliverance,Deliverance,Tijeras,New Mexico,87059,27,,,2
/course-directory/course/cherokee-acres-disc-golf-course-0,Cherokee Acres Disc Golf Course,Cherokee Village,Arkansas,72529,9,,,2
/course-directory/course/kendal-indian-hammocks-park-k3,Kendal Indian Hammocks Park K3,Miami,Florida,33173,18,,,2
/course-directory/course/jaxon-hays-memorial-disc-golf-course,Jaxon Hays Memorial Disc Golf Course ,Xenia,Illinois,62899,18,,,2
/course-directory/course/riverhawk-wvup,The Riverhawk at WVUP,Parkersburg,West Virginia,26104,9,,,2
/course-directory/course/sarah-ann-ranch-0,Sarah Ann Ranch ,Surprise,Arizona,85388,18,,,2
/course-directory/course/champions-park-disc-golf-course,Champions Park Disc Golf Course,Louisville,Kentucky,40206,18,,,2
/course-directory/course/legacy-trails,Legacy Trails,Gatesville,Texas,76528,18,,,2
/course-directory/course/brush-creek-park-disc-golf-course,Brush Creek Park Disc Golf Course,Beaver Falls,Pennsylvania,15010,18,,,2
/course-directory/course/fairview-park-disc-golf-course-1,Fairview Park Disc Golf Course,Columbia,Missouri,65203,9,,,2
/course-directory/course/point-ridge-point-community-church,The Point at Ridge Point Community Church,Holland,Michigan,49423,18,,,2
/course-directory/course/green-river-disc-golf,Green River Disc Golf,Greenfield,Massachusetts,01301,18,,,2
/course-directory/course/whitewater-disc-golf-course-0,Whitewater Disc Golf Course,Spokane,Washington,99224,18,,,2
/course-directory/course/upward-elementary-school,Upward Elementary School ,Flat Rock,North Carolina,28731,18,,,2
/course-directory/course/highland-park-disc-golf-course-0,Highland Park Disc Golf Course,Brooklyn,New York,11208,10,,,2
/course-directory/course/batavia-sports-complex,Batavia Sports Complex,Batavia,Ohio,45103,18,,,2
/course-directory/course/pipeline-0,The Pipeline,Farwell,Michigan,48622,18,,,2
/course-directory/course/lexington-terrace-park,Lexington Terrace Park,Pensacola,Florida,32507,18,,,2
/course-directory/course/southgate-park,Southgate Park,Hayward,California,94545,9,,,2
/course-directory/course/dawnville-park-dgc,Dawnville Park DGC,Dalton,Georgia,30721,9,,,2
/course-directory/course/marine-corps-logistics-base,Marine Corps Logistics Base,Albany,Georgia,31704,18,,,3
/course-directory/course/big-iron-dgc-legion-state-park,Big Iron DGC at Legion State Park,Louisville,Mississippi,39339,18,,,3
/course-directory/course/wilderness-ridge-wilderness-presidential-resort,"Wilderness Ridge, Wilderness Presidential Resort",Spotsylvania Courthouse,Virginia,22553,18,,,3
/course-directory/course/dirt-devil-ranch,Dirt Devil Ranch,APO,"Armed Forces (Europe, Canada, Middle East, Africa)",09366,18,,,3
/course-directory/course/spillway,The Spillway,Pana,Illinois,62557,18,,,3
/course-directory/course/gilman-gauntlet,Gilman Gauntlet,Missoula,Montana,59804,18,,,3
/course-directory/course/minnis-hollow-dgc,Minnis Hollow DGC,Cleveland,Tennessee,37323,18,,,3
/course-directory/course/east-flat-rock-park,East Flat Rock Park,East Flat Rock,North Carolina,28726,9,,,3
/course-directory/course/steinhouser-park-discgolf-course,Steinhouser park discgolf course ,Warren,Michigan,48091,9,,,3
/course-directory/course/stevens-park-disc-golf-course,Stevens Park Disc Golf Course,Niles,Ohio,44446,18,,,3
/course-directory/course/island-rec-graveyard-course,Island Rec Graveyard Course,Hilton Head Island,South Carolina,29926,9,,,3
/course-directory/course/veterans-memorial-park-2,Veterans Memorial Park,Island Lake,Illinois,60042,18,,,3
/course-directory/course/bullion-plaza-discgolfpark,Bullion Plaza DiscGolfPark,Miami,Arizona,85339,9,,,3
/course-directory/course/cascades-academy,Cascades Academy,Tumalo,Oregon,97703,9,,,3
/course-directory/course/hank-anderson-disc-golf-course,Hank Anderson Disc Golf Course,Chapel Hill,North Carolina,27510,18,,,3
/course-directory/course/powers-park,Powers Park,Jacksonville,Florida,32205,18,,,3
/course-directory/course/breezy-hill-disc-golf-course,Breezy Hill Disc Golf Course,Graniteville,South Carolina,29829,9,,,3
/course-directory/course/lawerence-park,Lawrence Park,South Windsor,Connecticut,06074,9,,,3
/course-directory/course/players-grove-dgc-senatobia-sports-park,Players Grove at Senatobia Sports Park,Senatobia,Mississippi,38668,10,,,3
/course-directory/course/paradise-park-disc-golf-course,Paradise Park Disc Golf Course,Tallahassee,Florida,32303,18,,,3
/course-directory/course/ice-house-dgc,Ice House Disc Golf Course,Globe,Arizona,85501,9,,,3
/course-directory/course/northview-optimist-park-dgc,Northview Optimist Park Disc Golf Course,Kodak,Tennessee,37764,9,,,3
/course-directory/course/manley-elementary-school-dgc,Manley Elementary School Disc Golf Course,Morristown,Tennessee,37814,9,,,3
/course-directory/course/south-park-dgc,South Park Disc Golf Course,Denham Springs,Louisiana,70726,18,,,3
/course-directory/course/ridge-lake-park,Ridge Lake Park,Sugar Hill,Georgia,30518,9,,,3
/course-directory/course/scarborough-park,Scarborough Park,Abilene,Texas,79605,9,,,3
/course-directory/course/palm-bay-regional-east,Palm Bay Regional East,Palm Bay,Florida,32907,18,,,3
/course-directory/course/basin-dgc,The Basin Disc Golf Course,Houston,Texas,77088,18,,,3
/course-directory/course/wildwood,Wildwood,Marietta,Georgia,30060,18,,,3
/course-directory/course/chapel-lake-disc-golf-course,Chapel Lake Disc Golf Course,Jeffersonville,Indiana,47130,18,,,3
/course-directory/course/burns-park-dgc-white,Burns Park - White,North Little Rock,Arkansas,72114-2228,18,,,3
/course-directory/course/spring-park-disc-golf-course,Spring Park Disc Golf Course,Tuscumbia,Alabama,35674,18,,,3
/course-directory/course/hwy-156,Hwy 156,Calhoun,Georgia,30701,9,,,3
/course-directory/course/publix-charities-disc-golf-course,Publix Charities Disc Golf Course,Lakeland,Florida,33803,3,,,3
/course-directory/course/locust-post-brewery-dgc,Locust Post Brewery Disc Golf Course,Little Orleans,Maryland,21766,9,,,3
/course-directory/course/kickapoo-state-recreation-area-18-hole,Kickapoo State Park: White Oak (18),Oakwood,Illinois,61858,18,,,3
/course-directory/course/ledgewood-pass,Ledgewood Pass,Arundel,Maine,04046,18,,,3
/course-directory/course/winter-trails-alpine-valley,Winter Trails at Alpine Valley,Elkhorn,Wisconsin,53121,18,,,3
/course-directory/course/derby-downs-anderson,Derby Downs,Anderson,Indiana,46016,18,,,4
/course-directory/course/jones-gold,Jones Park - Gold,Emporia,Kansas,66801,18,,,4
/course-directory/course/lunar-landing,Lunar Landing ,Wapakoneta,Ohio,45895,18,,,4
/course-directory/course/grove-1,The Grove,Orange Park,Florida,32065,18,,,4
/course-directory/course/island-park-disc-golf-course-0,Island Park Disc Golf Course,Elkhart,Indiana,46516,18,,,4
/course-directory/course/brush-creek-wilderness,Brush Creek Wilderness,Waterloo,Alabama,35677,18,,,4
/course-directory/course/hollows-0,The Hollows,Cedar,Minnesota,55011,18,,,4
/course-directory/course/little-bear-dgc-0,Little Bear DGC,Lewis Center,Ohio,43035,18,5,,4
/course-directory/course/panorama-disc-golf-park,Panorama Disc Golf Park,Grand Junction,Colorado,81507,9,,,4
/course-directory/course/little-bear-dgc,Little Bear Disc Golf Course,Lewis Center,Ohio,43035,18,5,,4
/course-directory/course/cheona-trails-disc-golf-course,Cheona Trails Disc Golf Course,Wiggins,Mississippi,39577,18,,,4
/course-directory/course/lagoon-valley-disc-golf-course-ii,Lagoon Valley Disc Golf Course II,Vacaville,California,95687,18,,,4
/course-directory/course/wayside-disc-golf-course,Wayside Disc Golf Course,Huntington,West Virginia,25507,18,,,4
/course-directory/course/preston-ridge-vineyard,Preston Ridge Vineyard,Preston,Connecticut,06365,18,,,4
/course-directory/course/winchester-park,Winchester Park,Chandler,Texas,75758,18,,,4
/course-directory/course/crystal-springs-disc-golf-course-0,Crystal Springs Disc Golf Course,Fairbury,Nebraska,68352,18,,,4
/course-directory/course/lakeyard-launch-reds,Lakeyard Launch Reds,DeFuniak Springs,Florida,32433,18,,,4
/course-directory/course/prairie-queen-lake-dgc,Prairie Queen Lake Disc Golf Course,Papillion,Nebraska,68138,18,,,4
/course-directory/course/lakeyard-launch-blues,Lakeyard Launch - Blues,DeFuniak Springs,Florida,32433,18,,,4
/course-directory/course/fox-river-discgolfpark,Fox River DiscGolfPark,Ottawa,Illinois,61350,9,,,4
/course-directory/course/hartford-jaguars-disc-golf-course,Hartford Jaguars Disc Golf Course,Hartford,Kansas,66854,18,,,4
/course-directory/course/ark-christian-ministries,The Ark Christian Ministries ,Converse,Indiana,46919,18,,,4
/course-directory/course/castaic-lake,Castaic Lake,Castaic,California,91384,18,,,4
/course-directory/course/hidden-valley-golf-course,Hidden Valley Golf Course,Brandon,South Dakota,57005,18,,,4
/course-directory/course/greenville-disc-golf,Greenville Disc Golf,Greenville,New York,12083,18,,,4
/course-directory/course/waseca-county-courthouse-park,Waseca County Courthouse Park,Waseca,Minnesota,56093,18,,,4
/course-directory/course/ledgewood-disc-golf-course,Ledgewood Disc Golf Course,Northwood,New Hampshire,03261,18,,,4
/course-directory/course/rocky-top,Rocky Top Preserve,Ellsworth,Michigan,49729,18,5,,4
/course-directory/course/sarsparillas-loop,Sarsparilla’s Loop,Cincinnati,Ohio,45102,24,,,4
/course-directory/course/castlegate-disc-gold-course,Castlegate Disc Golf Course,San Tan Valley,Arizona,85140,18,,,4
/course-directory/course/spartan-summit,Spartan Summit,Sparta,Tennessee,38583,18,,,4
/course-directory/course/amboy-city-park-disc-golf-course,Amboy City Park Disc Golf Course,Amboy,Illinois,61310,9,,,4
/course-directory/course/salem-community-disc-golf-park,Salem Community Disc Golf Park,Salem,Wisconsin,53168,18,,,4
/course-directory/course/little-scraggy-disc-golf-course,Little Scraggy Disc Golf Course,Buffalo Creek,Colorado,80425,18,,,4
/course-directory/course/new-belgium-brewing-plant,New Belgium Brewing Plant,Daleville,Virginia,24083,18,,,4
/course-directory/course/stevens-park,Stevens Park ,Kershaw,South Carolina,29067,14,,,4
/course-directory/course/kiwanis-outdoor-center,Kiwanis Outdoor Center ,Battle Creek,Michigan,49015,18,,,4
/course-directory/course/blennerhassett-island-historic-state-park-course,Blennerhassett Island Historic State Park Course,Parkersburg,West Virginia,26101,18,,,4
/course-directory/course/sonoraville-disc-golf-course,Sonoraville Disc Golf Course,Calhoun,Georgia,30701,9,,,4
/course-directory/course/lions-conservancy-park,Lions Conservancy Park,Fargo,North Dakota,58104,21,,,4
/course-directory/course/rotary-park-0,The Wildcard,Hicksville,Ohio,43526,18,,,4
/course-directory/course/chandler-sports-park-disc-golf-course,Chandler Sports Park Disc Golf Course,Chandler,Indiana,47610,36,,,4
/course-directory/course/mile-marker-63-disc-golf,Mile Marker 63 Disc Golf,East Brookfield,Massachusetts,01515,18,,,4
/course-directory/course/spring-baptist-church,Spring Baptist Church,Spring,Texas,77388,9,,,4
/course-directory/course/walter-b-williams,Walter B. Williams,Milledgeville,Georgia,31061,18,,,4
/course-directory/course/david-w-barger-disc-golf-course-mossy-creek,David W. Barger Disc Golf Course on Mossy Creek,Jefferson City,Tennessee,37760,18,,,4
/course-directory/course/north-putnam-disc-golf-course,North Putnam Disc Golf Course,Roachdale,Indiana,46172,22,,,4
/course-directory/course/shadow-lake-grace-life-church,Shadow Lake at Grace Life Church,McCalla,Alabama,35111,18,,,4
/course-directory/course/cradle-grave,Cradle to Grave Farm,worthing,South Dakota,57077,18,,,4
/course-directory/course/creek-disc-golf-course,The Creek Disc Golf Course,Cedar Creek,Texas,78612,18,,,4
/course-directory/course/coleman-memorial-park,Coleman Memorial Park,Lebanon,Pennsylvania,17046,18,,,5
/course-directory/course/sorensen-park-disc-golf-course,Sorensen Park Disc Golf Course,Holly,Michigan,48442,18,,,5
/course-directory/course/osprey-lake-milton,The Osprey at Lake Milton,Lake Milton,Ohio,44429,18,,,5
/course-directory/course/jones-park-2,Jones Park,Kennett,Missouri,63857,9,,,5
/course-directory/course/macon-sportsplex,Macon Sportsplex,Macon,Mississippi,39341,18,,,5
/course-directory/course/ballards,Ballards Disc Golf Course,Baxter Springs,Kansas,66713,18,,,5
/course-directory/course/schaumburg-dgc,Schaumburg Disc Golf Course,Schaumburg,Illinois,60194,9,,,5
/course-directory/course/ladera-ranch-power-lines,Ladera Ranch Power Lines,Mission Viejo,California,92694,18,,,5
/course-directory/course/savannah-harbor,Savannah Harbor,Savannah,Georgia,31421,18,,,5
/course-directory/course/wolf-den-mission-trail-middle-school,Wolf Den at Mission Trail Middle School,Olathe,Kansas,66061,18,,,5
/course-directory/course/henagar-log-cabin-dgc,Henagar Log Cabin Disc Golf Course,Henagar,Alabama,35978,18,,,5
/course-directory/course/ceredo-wayside-disc-golf,Ceredo Wayside Disc Golf,Ceredo,West Virginia,25507,18,,,5
/course-directory/course/cobblestone-creek-disc-golf-course,Cobblestone Creek Golf Course,Norman,Oklahoma,73072,18,,,5
/course-directory/course/knockwood-santafe-lake,Knockwood at Santa Fe Lake,Augusta,Kansas,67010,18,5,,5
/course-directory/course/lakewood-park-1,Lakewood Park ,Auburn,Indiana,46706,18,,,5
/course-directory/course/pecan-grove-winfield-fairgrounds,Pecan Grove Winfield Fairgrounds,Winfield,Kansas,67156,18,,,5
/course-directory/course/buckrub-dgc,Buckrub Disc Golf Course,Eau Claire,Wisconsin,54742,9,,,5
/course-directory/course/oso-canyon-dgc,Oso Canyon Disc Golf Course,Ruidoso,New Mexico,88345,18,,,5
/course-directory/course/heritage-pines,Heritage Pines,Between,Georgia,30655,18,,,5
/course-directory/course/graveyard-spring-villa,The Graveyard at Spring Villa,Opelika,Alabama,36804,18,,,5
/course-directory/course/freedom-farms-putt-patch,Freedom Farms Putt Patch,Butler,Pennsylvania,16002,9,,,5
/course-directory/course/lake-padden-disc-golf-course,Lake Padden Disc Golf Course,Bellingham,Washington,98229,18,,,5
/course-directory/course/rock-springvilla,The Rock at Spring Villa ,Opelika,Alabama,36804,18,,,5
/course-directory/course/river-life-dgc,River of Life Disc Golf Course,Springfield,Kentucky,40069,18,,,5
/course-directory/course/eastwood-disc-golf-course,Eastwood Disc Golf Course,Jacksonville,Alabama,36265,18,,,5
/course-directory/course/cedar-swamp-disc-golf-course,Cedar Swamp Disc Golf Course,Old Saybrook,Connecticut,06475,18,,,5
/course-directory/course/fort-steilacoom-rhododendron-course-short,Fort Steilacoom Rhododendron Course - Short,Lakewood,Washington,98498,18,,,5
/course-directory/course/ken-johnston-park,Ken Johnston Park,Huntsville,Alabama,35803,9,,,5
/course-directory/course/eagle-ridge-0,Eagle Ridge,Coshocton,Ohio,43812,18,,,5
/course-directory/course/scope-planewave-instruments,The Scope at PlaneWave Instruments,Adrian,Michigan,49221,18,,,5
/course-directory/course/clapp-memorial-west,Clapp Memorial - West,Wichita,Kansas,67218,18,,,5
/course-directory/course/northside-baptist-dgc,Northside Baptist Disc Golf Course,Tifton,Georgia,31794,12,,,5
/course-directory/course/bend,The Bend,Jackson,Tennessee,38305,18,,,5
/course-directory/course/silver-thorn-disc-golf-course,Silver Thorn Disc Golf Course,Great Falls,Montana,59404,19,,,5
/course-directory/course/william-chorley-disc-golf-course,William Chorley Disc Golf Course,Sacramento,California,95822,18,,,5
/course-directory/course/mt-ashlands-siskiyou-crest-disc-golf,Mt Ashland's Siskiyou Crest Disc Golf,Ashland,Oregon,97520,18,5,,5
/course-directory/course/smith-lake-recreation-area-dgc,Smith Lake Recreation Area Disc Golf Course,Fort Bragg,North Carolina,28310,18,,,5
/course-directory/course/acorn-hill,Acorn Hill,Raleigh,North Carolina,27604,18,,,5
/course-directory/course/black-hoof-family-9-course,Black Hoof Family 9 Course,Lenexa,Kansas,66227,9,,,5
/course-directory/course/beaverwood-disc-golf-course,Beaverwood Disc Golf Course,St. George,Utah,84790,18,,,5
/course-directory/course/kingvale,Kingvale,Soda Springs,California,95728,18,,,5
/course-directory/course/new-richmond-wisconsin,Whispering Hills Disc Golf Course,New Richmond,Wisconsin,54017,36,,,5
/course-directory/course/smith-jones-dgc,Smith Jones Disc Golf Course,Conway,South Carolina,29527,18,,,5
/course-directory/course/grove-webster-state-park,The Grove at Webster State Park,Stockton,Kansas,67669,9,,,5
/course-directory/course/sharon-johnston-park,Sharon Johnston Park,New Market,Alabama,35761,18,,,5
/course-directory/course/pacific-trails-disc-golf-course,Pacific Trails Disc Golf Course,Elsa,Texas,78543,9,,,5
/course-directory/course/wickliffe-city-park-ingevity-disc-golf-course,Wickliffe City Park - Ingevity Disc Golf Course,Wickliffe,Kentucky,42087,9,,,5
/course-directory/course/orange-township-hall-park,Orange Township Hall Park,Lewis Center,Ohio,43035,9,,,5
/course-directory/course/battle-park,Battle Park,Rocky Mount,North Carolina,27801,18,,,5
/course-directory/course/peace-reformed-dgc,Peace Reformed Disc Golf Course,Sioux City,Iowa,51108,18,,,5
/course-directory/course/papakating-creek-disc-golf-course,Papakating Creek Disc Golf Course,Sussex,New Jersey,07461,18,,,6
/course-directory/course/westminster-park,Westminster Park,Rock Hill,South Carolina,29732,18,,,6
/course-directory/course/tomahawk-disc-golf-course,Tomahawk Disc Golf Course,Farwell,Michigan,48622,18,,,6
/course-directory/course/camp-arthur,Camp Arthur Disc Golf Course,Bruceville,Indiana,47516,18,,,6
/course-directory/course/duck-ponds,Duck Ponds,Ponca City,Oklahoma,74601,18,,,6
/course-directory/course/wisconsin-lions-camp-disc-golf-course-0,Wisconsin Lions Camp Disc Golf Course,Rosholt,Wisconsin,54473,18,,,6
/course-directory/course/wilson-park-0,Wilson Park,Granite City,Illinois,62040,18,,,6
/course-directory/course/loup-loup-ski-bowl,Loup Loup Ski Bowl,Okanogan,Washington,98840,18,,,6
/course-directory/course/skunk-creek,Skunk Creek,Glendale,Arizona,85308,18,,,6
/course-directory/course/lions-park,Lions Park ,San Juan,Texas,78589,6,,,6
/course-directory/course/chris-greene-lake-disc-golf-course,Chris Greene Lake Disc Golf Course,Charlottesville,Virginia,22911,18,,,6
/course-directory/course/yucaipa-open-tent-side,The Yucaipa Open 2023 - Tent Side,Yucaipa,California,92399,19,,,6
/course-directory/course/lakeside-0,Lakeside - North Toledo Bend State Park,Zwolle,Louisiana,71486,18,,,6
/course-directory/course/hillside,Hillside - North Toledo Bend State Park,Zwolle,Louisiana,71486,18,5,,6
